Halo Number,DataPoints,Virial Radius,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto ChiSquare,Einasto P-Value
199,51,8.777546110314344,481675711.4265744,0.8096992417304054,156333060.72002771,0.10526365987464635,3608.408484114305,0.0,394386.0089632725,8.001647844764811,135813.51584171664,1.0935572864192173,4118.700660499043,0.0
201,51,23.40183872042205,38705988.369674966,2.3212715945505376,3756660.972472321,0.09124037482681978,375.520985585895,3.509023194732024e-54,24052.492935550974,25.823860261234596,3504.0745334094413,1.5377090558954936,774.6872866867716,2.783649126928003e-134
202,51,14.040703746286244,77131125.07568908,1.570945207538058,12795135.506961368,0.10636338966245616,753.3125641600096,4.747061845841277e-128,56530.81159292236,16.309201912958542,11399.460478404906,1.348159812026923,1056.0044772502674,1.7396032820304944e-190
203,51,9.502800771812977,555022005.3556352,0.6760220329762839,205170216.647435,0.09819287550902937,3556.8998322816738,0.0,483202.66320472624,6.584926676556047,169359.49444106576,0.8888016119122565,3683.6937880521714,0.0
206,51,19.94258302483909,100766532.2749498,1.8826948191070485,10671171.714596754,0.08030834969770162,696.1945474960584,2.047371894754482e-116,71112.93216618423,19.890387236389394,9758.482684231974,1.100713042104458,1160.94690306945,2.379870919508258e-212
207,51,14.176391189806576,222497130.29651847,1.1072289280804275,66783789.13838225,0.13154165762410402,3438.8441613792406,0.0,185458.95622848527,10.958247864955547,53808.959596893714,1.240353955817071,3638.4986382322877,0.0
208,51,14.694797634199627,67726868.92982306,1.7618698282043945,17992408.14320491,0.19177890324611252,2798.8605334166264,0.0,51273.7212540829,17.941517542385622,15958.524645925352,2.297218421786908,3521.8293176462043,0.0
209,51,19.507583835235582,65933972.18986385,1.7094514510093086,8512087.589408819,0.08837479547189335,520.3572339868196,3.9301538739596144e-82,49993.655643375874,17.540953403741526,7706.345834492615,1.077712984309369,766.4272731329029,5.812059146956409e-132
212,51,17.099078400406796,100882926.59888524,1.654312787544068,25717674.872209065,0.16983378887269784,3195.595960190023,0.0,81978.70290296891,16.443720742782055,22654.006400976694,1.8205425679685348,3802.406379785133,0.0
214,51,8.976181017938934,710506969.7981812,0.5459937868298222,466454386.0261638,0.13888891779139742,9748.63065783351,0.0,737320.193136941,5.102493527931285,396578.80586232827,1.0257002055856534,9163.18723472775,0.0
216,51,17.944730539182785,85284186.99220243,1.7322914681666952,16941934.414408293,0.13873405068440278,1685.5429087081736,0.0,65402.587373013055,17.66757388076622,14366.087097339327,1.560579068992336,2094.412753362938,0.0
217,51,13.322529896411918,304800576.5475919,0.9882562578568086,77266148.53647709,0.09886812620207634,2406.414184562872,0.0,242667.22685608955,9.965472088318165,60175.112679278805,0.9615124472558774,2612.7692275524373,0.0
218,51,19.059577124487888,53970808.839502186,1.8936815169097487,8945478.974535283,0.12690072947501846,919.0854637838514,4.404475052873468e-164,41152.829078210634,19.35225123467043,8055.378228003258,1.5298313872700329,1270.5363649438443,1.883059722078287e-237
222,51,18.55303686858622,25753278.372502718,2.590170804282952,2700429.0136113525,0.11336546149977293,341.3458239732158,9.864109849237268e-47,18012.612133255112,27.577874667127542,2423.2866973406103,1.5693921606677814,487.020202130651,5.475760882439716e-75
224,51,20.123683824876977,49582981.78241489,1.8907888001051805,4424263.10019142,0.06796370180412947,234.1594302917093,2.16428086524151e-27,35145.492422653995,19.942751413017778,4403.112464001128,1.0073788285183145,457.17709055994095,1.2897996212695994e-69
225,51,14.814192494775453,136186273.32673252,1.23507648014812,40505898.316199824,0.14610594904649427,2977.3951534284215,0.0,110890.31423762778,12.289703516661923,33554.459604752614,1.4619048929051461,3314.71705424117,0.0
226,51,17.49739376644098,95582162.30982108,1.612563989213037,16360657.348451816,0.1108971435094513,1152.4123300957895,1.4382726946282332e-210,70428.05983307587,16.73623688040059,13322.199626189362,1.2690714842362685,1448.4432753669444,1.2766274684647413e-272
227,51,19.38390979071457,50621058.899269514,1.9797208874796695,7120986.107389135,0.11286384523061334,695.518631598085,4.524018475887617e-118,36724.93435444297,20.636660524922576,6648.868435045692,1.5174291728780616,1108.4711471963524,1.6769900336660554e-203
228,51,19.729562058132323,46315938.48215329,2.141625453249655,6406246.9356645215,0.12068337755529751,744.4012981929337,4.5544506128444745e-128,34184.69838348893,22.177347193754077,6108.875717978394,1.6200447788125054,1177.4688144379759,6.188786681443008e-218
230,51,20.300358831481347,25978630.14851345,2.419493234219162,2076042.1280761864,0.07952657355384969,179.78869116886455,1.1936420479921476e-18,17134.28153644555,26.274868730644037,2464.775856615393,1.5732949146877808,511.6376157913424,1.792198628475714e-81
234,51,17.132798436209747,70403984.14814651,1.73392165023212,16167613.301780604,0.16103795082172975,2060.8939402241344,0.0,53003.81355611812,17.71932430545643,14447.851350005805,1.9525909348384818,2758.38848825449,0.0
235,51,11.600550729223292,375685741.0899516,0.8277149181580767,131778797.8733081,0.11412289340681513,3936.7865764766807,0.0,324289.053942453,8.085330922767355,108707.6964927637,1.044833158998589,4117.125659443553,0.0
236,51,18.21636693620939,76474628.38457519,1.6726637159252893,10381884.455403889,0.09124116128974076,616.6943704094963,1.799150902560743e-101,55798.14167270318,17.42287267558835,9127.114910829652,1.1433762794837137,907.7661839091531,4.459760692784696e-161
238,51,14.328028171389176,184539783.21911648,1.1635195919691323,33904432.603444494,0.08507474868496744,1039.9099378068695,1.8228545420321766e-186,126689.8008009833,12.42824504542222,25217.66079948305,0.9808864016455939,1278.7294513705565,2.9042729850867388e-236
241,51,15.435215961090798,49964522.180592455,1.3679739680018066,5504759.042733961,0.06045307994851165,145.44614371076247,1.6386149941661113e-12,34902.25647235644,14.492252369200337,5276.135343796114,0.8783277844633441,271.66203037190246,3.68014209069673e-34
242,51,16.84917983791545,63870441.82268602,1.6074184926861579,6567063.659955598,0.06663392454235437,247.2533285527135,2.3416621682000582e-29,46477.9021692583,16.785927738311727,5959.587112048333,0.8679339770641515,385.0560980008437,4.432067233966066e-55
243,51,18.69735659630455,64544626.381938405,1.6368701843856985,6360721.769958281,0.06464042212409087,230.64999234679092,1.6742015482993417e-27,46847.02871247085,17.128219954296302,5454.094692977877,0.7970378754980461,333.6020348459011,1.3372244358292748e-46
245,51,13.98720386224577,234754838.4255776,1.0545879365256516,73278443.82648924,0.13003813791711832,3344.7977058774086,0.0,196771.05777617323,10.425997200195868,58482.92178304238,1.2044535659140487,3485.178823573033,0.0
246,51,17.91667388304149,70630431.26021762,1.6847544349942445,7803725.81118668,0.0749778314044869,362.3584446827731,3.4802067550552084e-51,49936.4456984145,17.79315594086138,6916.583131583626,0.9936034615605316,568.4800361789452,9.274657014094622e-92
247,51,18.293527145014156,116586637.37812573,1.3335519888745642,14419086.884408722,0.06517488112632634,429.61986039421066,3.287506325791571e-64,84317.82410442339,13.974231978704898,11792.648112282819,0.7648582155896319,603.7163942328037,7.504099244104709e-99
248,51,13.054685460845244,175639976.8972173,1.1704531033167664,70846215.00063284,0.18839966438137126,6411.030135987989,0.0,154351.5968312373,11.280966364074834,62020.40361074741,1.7855033742911488,6807.747082890348,0.0
250,51,15.451471423813429,171565038.63613996,1.2058910906119287,44867970.942926355,0.12494960032535803,2363.9391118400363,0.0,135317.74401107425,12.221545329952786,33650.8193717928,1.189622490105314,2443.9259589958715,0.0
251,51,11.30248215908335,440804782.6017451,0.8083492542827625,156091932.41661552,0.11249710914252926,4388.429308971787,0.0,379689.30077088746,7.908730354488622,127428.5363220402,1.0224282861532699,4546.458290212282,0.0
252,51,15.914268323258602,120660187.3863127,1.3226700944146557,23089560.487186827,0.10082776240412715,1156.255419309753,1.1323406284689641e-210,91018.8166911266,13.589832013033037,18818.399485457645,1.1107833388905093,1436.0149157514995,2.923569982577042e-269
253,51,14.723327765812854,92575661.66428058,1.5916108026422586,20861213.282458693,0.14584317546868425,1893.9351280114543,0.0,73207.95051986605,15.99434623112751,18614.287892608863,1.652552270101382,2350.8692350273654,0.0
257,51,16.792914643287652,40108624.6666793,2.023978185247302,7143213.771340421,0.14811215444779766,941.305410325491,5.062463069982435e-168,27751.177747592188,21.466834410174577,6436.858819304609,2.064513501451464,1426.5131288117773,1.6503621777973693e-269
260,51,15.621698458764785,202966770.56978357,1.1500109058952623,55945573.33307988,0.12503981528702673,2949.869642631278,0.0,167700.09612586303,11.452121213414166,43283.03867263279,1.1469140923284067,3026.4957304138125,0.0
264,51,11.404064662926992,489961429.26049936,0.6068228151092177,194122865.41489446,0.09291469233571849,2937.2622130005702,0.0,432112.8155119643,5.943312875770422,152643.36577563515,0.7856735180540437,2905.8496341920163,0.0
265,51,19.40811072560871,19125132.64945221,2.6287057776257643,1683200.1266065263,0.09627381148785381,196.8475338242474,6.841900264711704e-21,13146.17937559705,28.11969828505791,1849.5939148648947,1.6683531248447867,433.74826922829544,5.119621820529656e-65
275,51,15.202286403197888,169224135.48600844,1.0098355560190195,32579484.536473736,0.07630637037455774,794.7336059224823,3.8186222055831446e-137,126955.6069911828,10.420907353824111,25770.142099458768,0.817695909085621,987.8191766497839,5.333528771744606e-177
276,51,19.172165809863383,19002955.769858543,2.5247961721150913,1742970.329372511,0.09614619488828487,174.69280018020885,8.532289403919922e-18,13484.001566416273,26.69084257705748,1711.486975289171,1.4225639356522501,295.57329972763705,2.0618574971310413e-39
277,51,14.39881145817782,115660978.07712837,1.4106661907068145,31867495.22238196,0.15651759579862637,2889.832771847853,0.0,90393.5730225362,14.227012426431394,26938.098370409938,1.7000617425321571,3402.06258978943,0.0
280,51,13.987723654196689,367335095.8074266,0.823454586186201,127311701.4143741,0.11086636698429765,3757.6186834871282,0.0,318410.835512778,8.109396174895839,96703.45151587897,0.931093128347239,3631.825464837842,0.0
282,51,16.63237866265215,130401469.41438833,1.2190559972668142,28717150.05657957,0.10601319635185134,1337.9054745634548,7.254319499849124e-251,102282.8897123903,12.347922435185433,23288.213469408223,1.0952713017845535,1577.9773177188467,1.855648130277043e-301
283,51,18.256773662936386,204185215.84457254,0.9465923964430021,37136195.18421928,0.06665077799635129,638.9859667744092,9.485073813025134e-108,146277.1177998235,10.00154871629784,26630.19047053145,0.6893738046156247,771.74329001236,6.079336265166917e-135
284,51,16.495021865527328,60158221.61741888,1.6231182778525028,12941886.880345521,0.1409975378846988,1107.7532638935447,4.635546353082125e-204,47705.162810922506,16.320194785842475,11364.222676606823,1.5637651501340357,1366.7351435864282,1.97791186756243e-258
285,51,16.172306213844685,197878054.48816139,1.0379517763103223,34749656.039021656,0.0713923691890423,817.4548552621302,8.254209026712314e-142,146752.67584144723,10.780952240097788,26409.20793624553,0.7478536097981185,984.9973856668017,2.053450629743457e-176
286,51,15.100421101579425,208851326.88728276,1.0194728625199732,59992569.05433343,0.1149204477161787,2551.65494318296,0.0,170182.28260732914,10.168795092614856,49291.81819997574,1.1343147845078727,2870.9713586016233,0.0
287,51,15.082424360222507,274446449.52086544,0.8863332405896632,93691365.6442647,0.11770790402243399,3091.2481289574835,0.0,234421.23730855787,8.768207108688904,71018.72439756578,1.0062915558196655,3022.832755353371,0.0
288,51,14.560853358320928,291025240.14896435,0.8647671025168191,61562649.46909578,0.07126440458624538,1108.8836689212253,1.7156062518278705e-201,219205.61139193492,8.94991824316454,44264.86167520433,0.690124377763181,1200.467649296562,1.3221041656986048e-220
289,51,14.442241604793171,179503757.46448153,1.0119963846324591,35454331.24343858,0.0787066961454073,908.7610279533362,5.619877736005826e-160,135052.94157643523,10.417270398159953,28551.653364838097,0.8553840544922244,1140.4087886151447,4.594593326165291e-208
290,51,16.07646204587812,90177681.33759868,1.334091975303515,9511412.174595973,0.056134029893833,224.53600891520634,2.460779100798305e-25,62384.02631315085,14.220409485996337,8077.474436231174,0.7325836155770308,351.3293174849407,1.2583747693200078e-48
291,51,10.837575781510644,552784932.8769416,0.6670892908381648,236305721.0402344,0.1109975806159197,4886.572647549475,0.0,504716.52685764263,6.4517471249872695,186966.21930444107,0.9037962824897132,4673.012466596067,0.0
297,51,9.262032908944594,162592563.6199369,1.1111233702446095,43231693.51280012,0.1211683914553304,1564.4750699703568,2.6655895111836037e-296,122253.26586210095,11.38503961782276,36698.08509067529,1.4068618892096525,1878.1331413796033,0.0
298,51,13.322971718765531,114712345.90377122,1.2783280573482942,14878521.39475988,0.06687876659902108,375.8382895452272,7.548543957499256e-53,80343.07746421098,13.540597741768401,12815.579998939736,0.872775588217733,562.0539416126376,2.2656568873648995e-89
301,51,15.822050271588031,113774098.44164476,1.2015713660113405,14566590.6684657,0.06097851596482375,318.93085985930037,2.2571207143988566e-43,85010.9963772904,12.420251944513055,12503.200769505322,0.717211920929064,455.557971537686,8.280993948340387e-70
306,51,14.82599493561368,117526817.37831877,1.2414632253597182,30621282.014001455,0.12874331344695436,1914.7046142647957,0.0,93204.10470150846,12.46535535843112,25893.34789016665,1.365620682816007,2275.2220759511433,0.0
307,51,18.936276453965817,72114673.24985273,1.3423093956893695,9478417.41197924,0.0697012243024063,260.5591008990719,2.5315875332089842e-33,47060.352574828416,14.6499307787655,7325.95444766646,0.8962007913346243,383.2932533567211,1.2033763661235399e-56
309,51,17.498966586230033,73790033.49852365,1.5102865847665095,7541075.464336566,0.061763189397333246,252.9135685308775,2.2626999209298673e-30,51447.361718320644,16.02929489979511,7002.20278034339,0.8716938934085725,455.5419403896012,8.677870208766504e-69
310,51,6.924577429169123,1706416907.9093134,0.30952566326950304,1212774683.619022,0.08390726479875976,5848.56503803224,0.0,1845254.9713042048,2.9444969722293557,950439.7583140676,0.5498825835431357,5163.784891788859,0.0
312,51,13.889378174446987,54907016.036567636,1.5333102006818444,9282965.97514651,0.10568082014815075,520.2587222276652,1.4088443681130553e-81,40268.12488560348,15.902011645677266,8389.47355354183,1.355556960848086,746.5798701679353,2.7720192247765942e-127
314,51,16.36531521214496,139266614.1187589,1.1353174336362526,14606585.760434683,0.04692367335169783,212.1860518757531,7.080014565252189e-24,95599.63886676484,12.164068309644259,11118.283690618662,0.5524813775451165,290.5603618501315,4.686344193593419e-38
315,51,14.690028935409067,130598549.6793119,1.2104528675867487,31127547.20922363,0.11479497602571394,1524.7623916420198,6.2058992209403894e-288,98400.54366662608,12.449095090473874,24090.49943115476,1.2028567481499866,1736.731511863818,0.0
316,51,14.65668308645882,44921837.378636286,1.6443678564916608,7621025.8007291425,0.11399655107251441,502.9525179811959,1.281392717384805e-77,31830.274695284876,17.334884422025137,6354.1343406270535,1.4224398329321206,661.5711534677073,2.151136154637506e-109
317,51,10.7969948959022,897316035.5711871,0.5626206963028259,376129799.9143774,0.09087830111445014,5037.771197307883,0.0,816090.4205322006,5.484900148903502,287014.6606799888,0.7184268308552082,4704.8560819345485,0.0
318,51,16.776057700501426,54944295.037926935,1.5290091373748558,5444644.444418742,0.0608992112939082,168.90712153298716,7.79774392613703e-17,39014.58246907854,16.101099394329268,5465.613561386062,0.9063320232972428,334.61372759012204,8.576214753956554e-47
321,51,10.399601437477465,414278995.64869165,0.7310952278328445,171769713.04207316,0.11889398534135948,4572.697781006005,0.0,372217.87920984405,7.03856607780418,145537.28724092912,1.0552007469969105,4682.300257058841,0.0
322,51,10.934279474653442,748697600.7133352,0.58151589635884,248258448.92311475,0.07446752988202879,2488.8363589846754,0.0,622646.4893479993,5.8560412942773015,169090.55656527446,0.5965412619782,2232.3742031856946,0.0
